workerid,trial,story,condition,rt,world,activity,Qtype,rating,experiment,eligible
1214,5,19_exhibit,before,19524,wonky,,habitual,76.59,ohyeah,True
1214,6,21_pizza,after,40218,wonky,habitual,habitual,22.63,ohyeah,True
1214,1,18_hair,after,25397,ordinary,non-habitual,non-habitual,64.53,ohyeah,True
1214,2,20_drive,after,24766,ordinary,habitual,non-habitual,23.78,ohyeah,True
1214,3,4_subway,before,18281,ordinary,,non-habitual,6.33,ohyeah,True
1214,4,11_skydiving,after,23788,wonky,non-habitual,non-habitual,8.16,ohyeah,True
1214,5,19_exhibit,before,19524,wonky,,non-habitual,17,ohyeah,True
1214,6,21_pizza,after,40218,wonky,habitual,non-habitual,63.85,ohyeah,True
1214,1,18_hair,after,25397,ordinary,non-habitual,script,82.44,ohyeah,True
1214,2,20_drive,after,24766,ordinary,habitual,script,95.19,ohyeah,True
1214,3,4_subway,before,18281,ordinary,,script,98.86,ohyeah,True
1214,4,11_skydiving,after,23788,wonky,non-habitual,script,22.28,ohyeah,True
1214,5,19_exhibit,before,19524,wonky,,script,79.46,ohyeah,True
1214,6,21_pizza,after,40218,wonky,habitual,script,79.92,ohyeah,True
1214,1,18_hair,after,25397,ordinary,non-habitual,interaction,25.5,ohyeah,True
1214,2,20_drive,after,24766,ordinary,habitual,interaction,80.95,ohyeah,True
1214,3,4_subway,before,18281,ordinary,,interaction,32.73,ohyeah,True
1214,4,11_skydiving,after,23788,wonky,non-habitual,interaction,17.69,ohyeah,True
1214,5,19_exhibit,before,19524,wonky,,interaction,12.53,ohyeah,True
1214,6,21_pizza,after,40218,wonky,habitual,interaction,93.93,ohyeah,True
1213,1,14_clothes,after,43821,wonky,non-habitual,habitual,89.21,ohyeah,True
1213,2,12_letter,after,46945,ordinary,habitual,habitual,78.71,ohyeah,True
1213,3,22_dishes,after,45875,ordinary,non-habitual,habitual,89.29,ohyeah,True
1213,4,21_pizza,before,50394,ordinary,,habitual,81.17,ohyeah,True
1213,5,7_train,after,69606,wonky,habitual,habitual,26.87,ohyeah,True
1213,6,20_drive,before,35149,wonky,,habitual,65.18,ohyeah,True
1213,1,14_clothes,after,43821,wonky,non-habitual,non-habitual,61.57,ohyeah,True
1213,2,12_letter,after,46945,ordinary,habitual,non-habitual,49.34,ohyeah,True
1213,3,22_dishes,after,45875,ordinary,non-habitual,non-habitual,59.76,ohyeah,True
1213,4,21_pizza,before,50394,ordinary,,non-habitual,49.67,ohyeah,True
1213,5,7_train,after,69606,wonky,habitual,non-habitual,31.62,ohyeah,True
1213,6,20_drive,before,35149,wonky,,non-habitual,32.61,ohyeah,True
1213,1,14_clothes,after,43821,wonky,non-habitual,script,72.48,ohyeah,True
1213,2,12_letter,after,46945,ordinary,habitual,script,87.82,ohyeah,True
1213,3,22_dishes,after,45875,ordinary,non-habitual,script,76.25,ohyeah,True
1213,4,21_pizza,before,50394,ordinary,,script,59.51,ohyeah,True
1213,5,7_train,after,69606,wonky,habitual,script,93.72,ohyeah,True
1213,6,20_drive,before,35149,wonky,,script,89.13,ohyeah,True
1213,1,14_clothes,after,43821,wonky,non-habitual,interaction,54.59,ohyeah,True
1213,2,12_letter,after,46945,ordinary,habitual,interaction,93.15,ohyeah,True
1213,3,22_dishes,after,45875,ordinary,non-habitual,interaction,94.38,ohyeah,True
1213,4,21_pizza,before,50394,ordinary,,interaction,82.16,ohyeah,True
1213,5,7_train,after,69606,wonky,habitual,interaction,70.51,ohyeah,True
1213,6,20_drive,before,35149,wonky,,interaction,83.55,ohyeah,True
1212,1,6_swimming,after,59022,ordinary,non-habitual,habitual,98.5,ohyeah,True
1212,2,13_bus,after,60351,ordinary,habitual,habitual,49.89,ohyeah,True
1212,3,7_train,before,42978,ordinary,,habitual,61.4,ohyeah,True
1212,4,22_dishes,after,49500,wonky,habitual,habitual,38.79,ohyeah,True
1212,5,5_fueling,before,36872,wonky,,habitual,21.83,ohyeah,True
1212,6,8_work,after,46467,wonky,non-habitual,habitual,81.14,ohyeah,True
1212,1,6_swimming,after,59022,ordinary,non-habitual,non-habitual,31.19,ohyeah,True
1212,2,13_bus,after,60351,ordinary,habitual,non-habitual,19.57,ohyeah,True
1212,3,7_train,before,42978,ordinary,,non-habitual,21.63,ohyeah,True
1212,4,22_dishes,after,49500,wonky,habitual,non-habitual,36.63,ohyeah,True
1212,5,5_fueling,before,36872,wonky,,non-habitual,8.37,ohyeah,True
1212,6,8_work,after,46467,wonky,non-habitual,non-habitual,31.19,ohyeah,True
1212,1,6_swimming,after,59022,ordinary,non-habitual,script,76.41,ohyeah,True
1212,2,13_bus,after,60351,ordinary,habitual,script,82.99,ohyeah,True
1212,3,7_train,before,42978,ordinary,,script,82.99,ohyeah,True
1212,4,22_dishes,after,49500,wonky,habitual,script,41.57,ohyeah,True
1212,5,5_fueling,before,36872,wonky,,script,65.1,ohyeah,True
1212,6,8_work,after,46467,wonky,non-habitual,script,31.91,ohyeah,True
1212,1,6_swimming,after,59022,ordinary,non-habitual,interaction,49.07,ohyeah,True
1212,2,13_bus,after,60351,ordinary,habitual,interaction,23.38,ohyeah,True
1212,3,7_train,before,42978,ordinary,,interaction,32.73,ohyeah,True
1212,4,22_dishes,after,49500,wonky,habitual,interaction,81.14,ohyeah,True
1212,5,5_fueling,before,36872,wonky,,interaction,37.76,ohyeah,True
1212,6,8_work,after,46467,wonky,non-habitual,interaction,60.38,ohyeah,True
1211,1,11_skydiving,before,47276,ordinary,,habitual,86.45,ohyeah,True
1211,2,16_baking,after,43718,wonky,non-habitual,habitual,100,ohyeah,True
1211,3,20_drive,after,45968,ordinary,non-habitual,habitual,87.94,ohyeah,True
1211,4,19_exhibit,after,49531,wonky,habitual,habitual,64.68,ohyeah,True
1211,5,9_doctor,after,54570,ordinary,habitual,habitual,77.76,ohyeah,True
1211,6,24_laundry,before,37884,wonky,,habitual,49.94,ohyeah,True
1211,1,11_skydiving,before,47276,ordinary,,non-habitual,27.92,ohyeah,True
1211,2,16_baking,after,43718,wonky,non-habitual,non-habitual,49.7,ohyeah,True
1211,3,20_drive,after,45968,ordinary,non-habitual,non-habitual,4.41,ohyeah,True
1211,4,19_exhibit,after,49531,wonky,habitual,non-habitual,28.67,ohyeah,True
1211,5,9_doctor,after,54570,ordinary,habitual,non-habitual,65.01,ohyeah,True
1211,6,24_laundry,before,37884,wonky,,non-habitual,14.76,ohyeah,True
1211,1,11_skydiving,before,47276,ordinary,,script,49.61,ohyeah,True
1211,2,16_baking,after,43718,wonky,non-habitual,script,76.6,ohyeah,True
1211,3,20_drive,after,45968,ordinary,non-habitual,script,94.89,ohyeah,True
1211,4,19_exhibit,after,49531,wonky,habitual,script,76.1,ohyeah,True
1211,5,9_doctor,after,54570,ordinary,habitual,script,25.28,ohyeah,True
1211,6,24_laundry,before,37884,wonky,,script,14.85,ohyeah,True
1211,1,11_skydiving,before,47276,ordinary,,interaction,65.76,ohyeah,True
1211,2,16_baking,after,43718,wonky,non-habitual,interaction,66.67,ohyeah,True
1211,3,20_drive,after,45968,ordinary,non-habitual,interaction,88.11,ohyeah,True
1211,4,19_exhibit,after,49531,wonky,habitual,interaction,49.53,ohyeah,True
1211,5,9_doctor,after,54570,ordinary,habitual,interaction,49.7,ohyeah,True
1211,6,24_laundry,before,37884,wonky,,interaction,84.88,ohyeah,True
1210,1,16_baking,after,37689,wonky,non-habitual,habitual,92.98,ohyeah,True
1210,2,18_hair,after,52069,wonky,habitual,habitual,30.94,ohyeah,True
1210,3,15_pasta,after,41380,ordinary,non-habitual,habitual,81.11,ohyeah,True
1210,4,3_feed_dog,after,58518,ordinary,habitual,habitual,95.22,ohyeah,True
1210,5,8_work,before,33053,wonky,,habitual,80.17,ohyeah,True
1210,6,11_skydiving,before,40512,ordinary,,habitual,98.74,ohyeah,True
1210,1,16_baking,after,37689,wonky,non-habitual,non-habitual,56.32,ohyeah,True
1210,2,18_hair,after,52069,wonky,habitual,non-habitual,13.78,ohyeah,True
1210,3,15_pasta,after,41380,ordinary,non-habitual,non-habitual,25.06,ohyeah,True
1210,4,3_feed_dog,after,58518,ordinary,habitual,non-habitual,10.84,ohyeah,True
1210,5,8_work,before,33053,wonky,,non-habitual,49.62,ohyeah,True
1210,6,11_skydiving,before,40512,ordinary,,non-habitual,24.01,ohyeah,True
1210,1,16_baking,after,37689,wonky,non-habitual,script,79.94,ohyeah,True
1210,2,18_hair,after,52069,wonky,habitual,script,85.81,ohyeah,True
1210,3,15_pasta,after,41380,ordinary,non-habitual,script,49.62,ohyeah,True
1210,4,3_feed_dog,after,58518,ordinary,habitual,script,82.17,ohyeah,True
1210,5,8_work,before,33053,wonky,,script,27.18,ohyeah,True
1210,6,11_skydiving,before,40512,ordinary,,script,38.69,ohyeah,True
1210,1,16_baking,after,37689,wonky,non-habitual,interaction,60.55,ohyeah,True
1210,2,18_hair,after,52069,wonky,habitual,interaction,61.84,ohyeah,True
1210,3,15_pasta,after,41380,ordinary,non-habitual,interaction,39.4,ohyeah,True
1210,4,3_feed_dog,after,58518,ordinary,habitual,interaction,35.29,ohyeah,True
1210,5,8_work,before,33053,wonky,,interaction,48.68,ohyeah,True
1210,6,11_skydiving,before,40512,ordinary,,interaction,37.28,ohyeah,True
1209,1,12_letter,after,33746,wonky,non-habitual,habitual,3.48,ohyeah,True
1209,2,23_library,before,20514,ordinary,,habitual,85.99,ohyeah,True
1209,3,6_swimming,before,18737,wonky,,habitual,99.8,ohyeah,True
1209,4,2_restaurant,after,24209,ordinary,habitual,habitual,94.46,ohyeah,True
1209,5,15_pasta,after,22506,ordinary,non-habitual,habitual,89.22,ohyeah,True
1209,6,10_shampoo,after,25673,wonky,habitual,habitual,1.36,ohyeah,True
1209,1,12_letter,after,33746,wonky,non-habitual,non-habitual,73.74,ohyeah,True
1209,2,23_library,before,20514,ordinary,,non-habitual,13.39,ohyeah,True
1209,3,6_swimming,before,18737,wonky,,non-habitual,35.33,ohyeah,True
1209,4,2_restaurant,after,24209,ordinary,habitual,non-habitual,6.04,ohyeah,True
1209,5,15_pasta,after,22506,ordinary,non-habitual,non-habitual,14.5,ohyeah,True
1209,6,10_shampoo,after,25673,wonky,habitual,non-habitual,41.34,ohyeah,True
1209,1,12_letter,after,33746,wonky,non-habitual,script,68.29,ohyeah,True
1209,2,23_library,before,20514,ordinary,,script,76.86,ohyeah,True
1209,3,6_swimming,before,18737,wonky,,script,50.36,ohyeah,True
1209,4,2_restaurant,after,24209,ordinary,habitual,script,76.19,ohyeah,True
1209,5,15_pasta,after,22506,ordinary,non-habitual,script,49.24,ohyeah,True
1209,6,10_shampoo,after,25673,wonky,habitual,script,12.83,ohyeah,True
1209,1,12_letter,after,33746,wonky,non-habitual,interaction,91.12,ohyeah,True
1209,2,23_library,before,20514,ordinary,,interaction,86.55,ohyeah,True
1209,3,6_swimming,before,18737,wonky,,interaction,88.55,ohyeah,True
1209,4,2_restaurant,after,24209,ordinary,habitual,interaction,49.69,ohyeah,True
1209,5,15_pasta,after,22506,ordinary,non-habitual,interaction,83.21,ohyeah,True
1209,6,10_shampoo,after,25673,wonky,habitual,interaction,56.26,ohyeah,True
1208,1,22_dishes,before,19474,ordinary,,habitual,97.03,ohyeah,False
1208,2,19_exhibit,before,25825,wonky,,habitual,4.32,ohyeah,False
1208,3,21_pizza,after,32022,ordinary,habitual,habitual,96.77,ohyeah,False
1208,4,2_restaurant,after,35088,ordinary,non-habitual,habitual,100,ohyeah,False
1208,5,8_work,after,31909,wonky,non-habitual,habitual,96.65,ohyeah,False
1208,6,4_subway,after,21031,wonky,habitual,habitual,25.58,ohyeah,False
1208,1,22_dishes,before,19474,ordinary,,non-habitual,94.13,ohyeah,False
1208,2,19_exhibit,before,25825,wonky,,non-habitual,5.45,ohyeah,False
1208,3,21_pizza,after,32022,ordinary,habitual,non-habitual,23.57,ohyeah,False
1208,4,2_restaurant,after,35088,ordinary,non-habitual,non-habitual,26.33,ohyeah,False
1208,5,8_work,after,31909,wonky,non-habitual,non-habitual,94.26,ohyeah,False
1208,6,4_subway,after,21031,wonky,habitual,non-habitual,22.94,ohyeah,False
1208,1,22_dishes,before,19474,ordinary,,script,95.01,ohyeah,False
1208,2,19_exhibit,before,25825,wonky,,script,92.12,ohyeah,False
1208,3,21_pizza,after,32022,ordinary,habitual,script,51.24,ohyeah,False
1208,4,2_restaurant,after,35088,ordinary,non-habitual,script,51.87,ohyeah,False
1208,5,8_work,after,31909,wonky,non-habitual,script,49.98,ohyeah,False
1208,6,4_subway,after,21031,wonky,habitual,script,71.49,ohyeah,False
1208,1,22_dishes,before,19474,ordinary,,interaction,25.83,ohyeah,False
1208,2,19_exhibit,before,25825,wonky,,interaction,47.09,ohyeah,False
1208,3,21_pizza,after,32022,ordinary,habitual,interaction,63.06,ohyeah,False
1208,4,2_restaurant,after,35088,ordinary,non-habitual,interaction,52.87,ohyeah,False
1208,5,8_work,after,31909,wonky,non-habitual,interaction,48.97,ohyeah,False
1208,6,4_subway,after,21031,wonky,habitual,interaction,48.47,ohyeah,False
1207,1,18_hair,before,29204,ordinary,,habitual,80.51,ohyeah,True
1207,2,3_feed_dog,after,35297,wonky,habitual,habitual,39.1,ohyeah,True
1207,3,15_pasta,after,29771,wonky,non-habitual,habitual,14.62,ohyeah,True
1207,4,12_letter,before,30028,wonky,,habitual,17.45,ohyeah,True
1207,5,13_bus,after,33601,ordinary,habitual,habitual,84.86,ohyeah,True
1207,6,2_restaurant,after,39629,ordinary,non-habitual,habitual,79.57,ohyeah,True
1207,1,18_hair,before,29204,ordinary,,non-habitual,47.68,ohyeah,True
1207,2,3_feed_dog,after,35297,wonky,habitual,non-habitual,23.8,ohyeah,True
1207,3,15_pasta,after,29771,wonky,non-habitual,non-habitual,50.86,ohyeah,True
1207,4,12_letter,before,30028,wonky,,non-habitual,35.21,ohyeah,True
1207,5,13_bus,after,33601,ordinary,habitual,non-habitual,39.45,ohyeah,True
1207,6,2_restaurant,after,39629,ordinary,non-habitual,non-habitual,18.39,ohyeah,True
1207,1,18_hair,before,29204,ordinary,,script,90.62,ohyeah,True
1207,2,3_feed_dog,after,35297,wonky,habitual,script,87.57,ohyeah,True
1207,3,15_pasta,after,29771,wonky,non-habitual,script,63.21,ohyeah,True
1207,4,12_letter,before,30028,wonky,,script,68.51,ohyeah,True
1207,5,13_bus,after,33601,ordinary,habitual,script,75.21,ohyeah,True
1207,6,2_restaurant,after,39629,ordinary,non-habitual,script,50.27,ohyeah,True
1207,1,18_hair,before,29204,ordinary,,interaction,67.8,ohyeah,True
1207,2,3_feed_dog,after,35297,wonky,habitual,interaction,49.57,ohyeah,True
1207,3,15_pasta,after,29771,wonky,non-habitual,interaction,64.62,ohyeah,True
1207,4,12_letter,before,30028,wonky,,interaction,77.8,ohyeah,True
1207,5,13_bus,after,33601,ordinary,habitual,interaction,35.33,ohyeah,True
1207,6,2_restaurant,after,39629,ordinary,non-habitual,interaction,34.74,ohyeah,True
1206,1,7_train,after,40535,wonky,habitual,habitual,91.15,ohyeah,True
1206,2,18_hair,after,25332,wonky,non-habitual,habitual,6.65,ohyeah,True
1206,3,20_drive,after,21067,ordinary,non-habitual,habitual,78.4,ohyeah,True
1206,4,21_pizza,before,16196,ordinary,,habitual,98.18,ohyeah,True
1206,5,8_work,after,17246,ordinary,habitual,habitual,95.88,ohyeah,True
1206,6,24_laundry,before,17950,wonky,,habitual,88.95,ohyeah,True
1206,1,7_train,after,40535,wonky,habitual,non-habitual,18.51,ohyeah,True
1206,2,18_hair,after,25332,wonky,non-habitual,non-habitual,21.81,ohyeah,True
1206,3,20_drive,after,21067,ordinary,non-habitual,non-habitual,7.19,ohyeah,True
1206,4,21_pizza,before,16196,ordinary,,non-habitual,22.25,ohyeah,True
1206,5,8_work,after,17246,ordinary,habitual,non-habitual,50.49,ohyeah,True
1206,6,24_laundry,before,17950,wonky,,non-habitual,12.25,ohyeah,True
1206,1,7_train,after,40535,wonky,habitual,script,83.57,ohyeah,True
1206,2,18_hair,after,25332,wonky,non-habitual,script,84.01,ohyeah,True
1206,3,20_drive,after,21067,ordinary,non-habitual,script,47.19,ohyeah,True
1206,4,21_pizza,before,16196,ordinary,,script,81.7,ohyeah,True
1206,5,8_work,after,17246,ordinary,habitual,script,85.88,ohyeah,True
1206,6,24_laundry,before,17950,wonky,,script,18.73,ohyeah,True
1206,1,7_train,after,40535,wonky,habitual,interaction,11.15,ohyeah,True
1206,2,18_hair,after,25332,wonky,non-habitual,interaction,51.37,ohyeah,True
1206,3,20_drive,after,21067,ordinary,non-habitual,interaction,50.05,ohyeah,True
1206,4,21_pizza,before,16196,ordinary,,interaction,50.6,ohyeah,True
1206,5,8_work,after,17246,ordinary,habitual,interaction,49.72,ohyeah,True
1206,6,24_laundry,before,17950,wonky,,interaction,72.14,ohyeah,True
1205,1,14_clothes,after,22024,ordinary,habitual,habitual,63.84,ohyeah,True
1205,2,8_work,after,26946,wonky,habitual,habitual,66.54,ohyeah,True
1205,3,20_drive,before,15620,ordinary,,habitual,79.7,ohyeah,True
1205,4,22_dishes,before,16402,wonky,,habitual,84.05,ohyeah,True
1205,5,23_library,after,25537,ordinary,non-habitual,habitual,83.23,ohyeah,True
1205,6,6_swimming,after,21996,wonky,non-habitual,habitual,25.65,ohyeah,True
1205,1,14_clothes,after,22024,ordinary,habitual,non-habitual,60.43,ohyeah,True
1205,2,8_work,after,26946,wonky,habitual,non-habitual,62.43,ohyeah,True
1205,3,20_drive,before,15620,ordinary,,non-habitual,23.77,ohyeah,True
1205,4,22_dishes,before,16402,wonky,,non-habitual,77.24,ohyeah,True
1205,5,23_library,after,25537,ordinary,non-habitual,non-habitual,37.87,ohyeah,True
1205,6,6_swimming,after,21996,wonky,non-habitual,non-habitual,58.67,ohyeah,True
1205,1,14_clothes,after,22024,ordinary,habitual,script,59.85,ohyeah,True
1205,2,8_work,after,26946,wonky,habitual,script,66.78,ohyeah,True
1205,3,20_drive,before,15620,ordinary,,script,84.05,ohyeah,True
1205,4,22_dishes,before,16402,wonky,,script,77.82,ohyeah,True
1205,5,23_library,after,25537,ordinary,non-habitual,script,80.88,ohyeah,True
1205,6,6_swimming,after,21996,wonky,non-habitual,script,58.9,ohyeah,True
1205,1,14_clothes,after,22024,ordinary,habitual,interaction,49.15,ohyeah,True
1205,2,8_work,after,26946,wonky,habitual,interaction,71.71,ohyeah,True
1205,3,20_drive,before,15620,ordinary,,interaction,77.12,ohyeah,True
1205,4,22_dishes,before,16402,wonky,,interaction,78.18,ohyeah,True
1205,5,23_library,after,25537,ordinary,non-habitual,interaction,79.59,ohyeah,True
1205,6,6_swimming,after,21996,wonky,non-habitual,interaction,70.3,ohyeah,True
1204,1,2_restaurant,before,31692,ordinary,,habitual,99.56,ohyeah,True
1204,2,16_baking,before,24054,wonky,,habitual,50.44,ohyeah,True
1204,3,11_skydiving,after,34398,ordinary,non-habitual,habitual,99.21,ohyeah,True
1204,4,6_swimming,after,51731,ordinary,habitual,habitual,68.66,ohyeah,True
1204,5,3_feed_dog,after,29528,wonky,non-habitual,habitual,42.92,ohyeah,True
1204,6,9_doctor,after,25125,wonky,habitual,habitual,13.19,ohyeah,True
1204,1,2_restaurant,before,31692,ordinary,,non-habitual,3.32,ohyeah,True
1204,2,16_baking,before,24054,wonky,,non-habitual,27.65,ohyeah,True
1204,3,11_skydiving,after,34398,ordinary,non-habitual,non-habitual,32.11,ohyeah,True
1204,4,6_swimming,after,51731,ordinary,habitual,non-habitual,50.68,ohyeah,True
1204,5,3_feed_dog,after,29528,wonky,non-habitual,non-habitual,19.42,ohyeah,True
1204,6,9_doctor,after,25125,wonky,habitual,non-habitual,12.14,ohyeah,True
1204,1,2_restaurant,before,31692,ordinary,,script,41.75,ohyeah,True
1204,2,16_baking,before,24054,wonky,,script,39.99,ohyeah,True
1204,3,11_skydiving,after,34398,ordinary,non-habitual,script,47.27,ohyeah,True
1204,4,6_swimming,after,51731,ordinary,habitual,script,84.17,ohyeah,True
1204,5,3_feed_dog,after,29528,wonky,non-habitual,script,75.36,ohyeah,True
1204,6,9_doctor,after,25125,wonky,habitual,script,51.5,ohyeah,True
1204,1,2_restaurant,before,31692,ordinary,,interaction,70.54,ohyeah,True
1204,2,16_baking,before,24054,wonky,,interaction,79.7,ohyeah,True
1204,3,11_skydiving,after,34398,ordinary,non-habitual,interaction,35.17,ohyeah,True
1204,4,6_swimming,after,51731,ordinary,habitual,interaction,76.41,ohyeah,True
1204,5,3_feed_dog,after,29528,wonky,non-habitual,interaction,82.99,ohyeah,True
1204,6,9_doctor,after,25125,wonky,habitual,interaction,57.14,ohyeah,True
1203,1,3_feed_dog,before,19223,ordinary,,habitual,78.42,ohyeah,True
1203,2,9_doctor,after,16620,wonky,non-habitual,habitual,67.21,ohyeah,True
1203,3,8_work,before,16493,wonky,,habitual,100,ohyeah,True
1203,4,2_restaurant,after,15635,ordinary,non-habitual,habitual,100,ohyeah,True
1203,5,5_fueling,after,27277,ordinary,habitual,habitual,97.52,ohyeah,True
1203,6,14_clothes,after,16027,wonky,habitual,habitual,78.18,ohyeah,True
1203,1,3_feed_dog,before,19223,ordinary,,non-habitual,26.06,ohyeah,True
1203,2,9_doctor,after,16620,wonky,non-habitual,non-habitual,15.21,ohyeah,True
1203,3,8_work,before,16493,wonky,,non-habitual,57.43,ohyeah,True
1203,4,2_restaurant,after,15635,ordinary,non-habitual,non-habitual,11.55,ohyeah,True
1203,5,5_fueling,after,27277,ordinary,habitual,non-habitual,15.33,ohyeah,True
1203,6,14_clothes,after,16027,wonky,habitual,non-habitual,19.81,ohyeah,True
